<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SU26205RMFS3,D,03/02/16,00:00:00,89.8499000,90.4251000,89.6700000,89.8500000,62079
SU26205RMFS3,D,04/02/16,00:00:00,90.3844000,90.6350000,90.3500000,90.6000000,4820
SU26205RMFS3,D,05/02/16,00:00:00,90.3679000,90.6144000,89.9301000,90.4499000,43355
SU26205RMFS3,D,08/02/16,00:00:00,90.0895000,90.4000000,89.9500000,89.9500000,157891
SU26205RMFS3,D,09/02/16,00:00:00,89.9627000,89.9627000,89.5100000,89.5100000,2396
SU26205RMFS3,D,10/02/16,00:00:00,89.6201000,90.2500000,89.6200000,90.2300000,2731
SU26205RMFS3,D,11/02/16,00:00:00,90.2500000,90.2500000,89.7500000,89.9000000,182105
SU26205RMFS3,D,12/02/16,00:00:00,90.1997000,90.3500000,90.1300000,90.3500000,2821
SU26205RMFS3,D,15/02/16,00:00:00,90.3550000,90.7500000,90.3550000,90.7500000,853
SU26205RMFS3,D,16/02/16,00:00:00,90.7550000,90.9999000,90.2001000,90.2500000,22348
SU26205RMFS3,D,17/02/16,00:00:00,90.2096000,90.6200000,90.0001000,90.6200000,75167
SU26205RMFS3,D,18/02/16,00:00:00,90.6549000,91.5000000,90.4500000,91.5000000,454622
SU26205RMFS3,D,19/02/16,00:00:00,91.3500000,91.3500000,91.0005000,91.0500000,32433
SU26205RMFS3,D,20/02/16,00:00:00,90.9700000,91.5265000,90.7735000,91.4330000,186
SU26205RMFS3,D,24/02/16,00:00:00,91.4900000,91.7000000,91.1000000,91.6000000,207792
SU26205RMFS3,D,25/02/16,00:00:00,91.7328000,92.3900000,91.7328000,92.3900000,38808
SU26205RMFS3,D,26/02/16,00:00:00,92.3503000,92.8498000,92.1569000,92.6498000,613871
SU26205RMFS3,D,29/02/16,00:00:00,92.7499000,92.7499000,92.0006000,92.5395000,337
SU26205RMFS3,D,01/03/16,00:00:00,92.6072000,93.4998000,92.6072000,93.4996000,31936
SU26205RMFS3,D,02/03/16,00:00:00,93.2000000,93.6495000,93.0500000,93.5000000,10409
SU26205RMFS3,D,03/03/16,00:00:00,93.6050000,93.7998000,93.6000000,93.7499000,1361
